date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:07:07	143628/143628	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/material-design-iconic-font/fonts/Material-Design-Iconic-Font.woff?v=1.0.1	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/material-design-iconic-font/fonts/Material-Design-Iconic-Fontf700.woff	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/material-design-iconic-font/css/material-design-iconic-font.min.css)
17:07:14	333891/333891	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/material-design-iconic-font/fonts/Material-Design-Iconic-Font.svg?v=1.0.1	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/material-design-iconic-font/fonts/Material-Design-Iconic-Fontf700.svg	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/material-design-iconic-font/css/material-design-iconic-font.min.css)
17:07:16	25737/25737	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/fonts/socicon-webfont.eot	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/fonts/socicon-webfont.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/socicon.min.css)
17:07:19	27452/27452	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/fonts/socicon-webfont.woff	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/fonts/socicon-webfont.woff	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/socicon.min.css)
17:07:20	25737/25737	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/fonts/socicon-webfont.eot?	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/fonts/socicon-webfontd41d.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/socicon.min.css)
17:07:23	65132/65132	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/fonts/socicon-webfont.svg	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/fonts/socicon-webfont.svg	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/socicon.min.css)
17:07:26	583737/583737	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/profile-pics/6.jpg	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/profile-pics/6.jpg	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/index.html)
17:07:26	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/glyphicons-halflings-regular.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:27	40100/40100	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/fonts/socicon-webfont.ttf	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/fonts/socicon-webfont.ttf	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/socicon/socicon.min.css)
17:07:30	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/glyphicons-halflings-regulard41d.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:31	23320/23320	---MCZ	200	added ('OK')	text/plain	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/glyphicons-halflings-regular.woff2	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:31	23320/23320	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/glyphicons-halflings-regular.woff	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:33	62926/62926	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/glyphicons-halflings-regular.svg	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:34	143552/143552	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/material-design-iconic-font/fonts/Material-Design-Iconic-Font.ttf?v=1.0.1	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/material-design-iconic-font/fonts/Material-Design-Iconic-Fontf700.ttf	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/material-design-iconic-font/css/material-design-iconic-font.min.css)
17:07:36	20940/20940	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Light-webfont.eot	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Light-webfont.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:37	24576/24576	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Light-webfont.woff	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Light-webfont.woff	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:39	41280/41280	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/glyphicons-halflings-regular.ttf	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:40	74359/74359	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Light-webfont.svg	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Light-webfont.svg	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:41	20940/20940	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Light-webfont.eot?	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Light-webfontd41d.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:43	21320/21320	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Regular-webfont.eot	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Regular-webfont.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:45	25020/25020	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Regular-webfont.woff	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Regular-webfont.woff	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:45	21320/21320	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Regular-webfont.eot?	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Regular-webfontd41d.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:45	45880/45880	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Light-webfont.ttf	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Light-webfont.ttf	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:48	73186/73186	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Regular-webfont.svg	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Regular-webfont.svg	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:51	21364/21364	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Medium-webfont.eot	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Medium-webfont.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:52	45376/45376	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Regular-webfont.ttf	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Regular-webfont.ttf	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:52	21364/21364	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Medium-webfont.eot?	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Medium-webfontd41d.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:52	25048/25048	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Medium-webfont.woff	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Medium-webfont.woff	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:57	71768/71768	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Medium-webfont.svg	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Medium-webfont.svg	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:58	20966/20966	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Bold-webfont.eot	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Bold-webfont.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:58	45304/45304	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Medium-webfont.ttf	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Medium-webfont.ttf	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:07:59	24808/24808	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Bold-webfont.woff	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Bold-webfont.woff	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:00	12839/12839	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202013%2002:24:42%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/shadowsintolight/shadowsintolight-webfont.eot	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/shadowsintolight/shadowsintolight-webfont.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:02	71299/71299	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Bold-webfont.svg	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Bold-webfont.svg	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:02	12839/12839	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202013%2002:24:42%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/shadowsintolight/shadowsintolight-webfont.eot?	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/shadowsintolight/shadowsintolight-webfontd41d.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:03	20966/20966	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Bold-webfont.eot?	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Bold-webfontd41d.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:03	12839/12839	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202013%2002:24:42%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/shadowsintolight/shadowsintolight-webfont.woff	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/shadowsintolight/shadowsintolight-webfont.woff	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:04	45008/45008	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Bold-webfont.ttf	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/roboto/Roboto-Bold-webfont.ttf	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:04	12839/12839	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202013%2002:24:42%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/shadowsintolight/shadowsintolight-webfont.ttf	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/shadowsintolight/shadowsintolight-webfont.ttf	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:05	12839/12839	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202013%2002:24:42%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/shadowsintolight/shadowsintolight-webfont.svg	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/shadowsintolight/shadowsintolight-webfont.svg	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:08	23931/23931	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/weather-icons/weather-icons.eot	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/weather-icons/weather-icons.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:08	26684/26684	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/weather-icons/weather-icons.woff	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/weather-icons/weather-icons.woff	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:09	23931/23931	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/weather-icons/weather-icons.eot?	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/weather-icons/weather-iconsd41d.eot	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:10	119/119	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/menu-2.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/menu-2.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:10	89817/89817	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/weather-icons/weather-icons.svg	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/weather-icons/weather-icons.svg	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:12	120/120	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/ellipsis.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/ellipsis.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:12	121/121	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/menu-2@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/menu-2@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:12	154/154	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/ellipsis@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/ellipsis@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:12	51900/51900	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/weather-icons/weather-icons.ttf	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/fonts/weather-icons/weather-icons.ttf	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:12	217/217	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/notification.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/notification.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:12	325/325	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/notification@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/notification@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:13	261/261	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/message.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/message.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:13	326/326	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/message@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/message@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:13	265/265	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/search.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/search.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:13	406/406	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/search@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/search@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:14	107/107	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/task.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/task.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:14	112/112	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/task@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/task@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:14	2482/2482	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/notifications.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/notifications.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:15	21789/21789	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/profile-menu.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/profile-menu.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:15	226/226	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/search-2.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/search-2.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:15	403/403	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/search-2@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/search-2@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
